"#Separate class not required.\
"Moving sideward in air","GamifiedSD",4
"Missing function docstring","GamifiedSD",3
"No need for a parenthesis in 'if' statement.","Bitbucket",2
"Should have done exception handling for the termcolor module, since it is not installed by default with python. It has to be installed separately.","GamifiedSD",4
"Nice :-D
Bugs:
  -  On starting game if we just press right and don't jump we get stuck somewhere (like some invisible object is blocking our path).
  -  Incomplete ladders should not allow climbing up. The first ladder allows.
  -  Some coins are impossible to take.
  -  If we jump on ladder, we keep falling down till we press up button.
  -  Fireballs fall from every ladder. They should not fall from some.","Phabricater",5
"Redefined outer name sys.","Bitbucket",1
"Wildcard import is not a good practice. Only import those parts which are required.","Bitbucket",3
"Too many if else statements used use switch to make the code easier to read . ","GamifiedSD",4
"PEP-8 standards violation:   Exactly one space required after comma","Github",2
"Not according to PEP-8 standards missing whitespace around operator [E225] should be like - lead_x_change = 0","Bitbucket",2
"Too many if's and for's used.Try reducing them","Github",4
"Class set screen does not have  any methods other than init.The print screen method should have been inside this class.(It has been declared outside all classes)","Bitbucket",4
"Bad code smell:    too few public methods","Github",4
"Maintain spacing --PEP-8","CodeBrag",2
"Function collectCoin() missing.","Bitbucket",4
"''Generate Coins randomly on the board"" is not working it is totally hard coded.","Bitbucket",4
"Magic number used.
They should have been replaced with constants.","Phabricater",4
"PEP-8, always surround the binary operators with a single space on either side","GamifiedSD",2
"Unnecessary parenthesis after 'if' keyword.","Bitbucket",2
"Code Smell\
Position of text is hardcoded and not relative to size of game","GamifiedSD",4
"#code_bug: try to use variable names that are self descriptive and distinct.","GamifiedSD",3
"Queen is not in a cage.","Github",4
"Importing with wildcard not recommended . Leads to many unused imports","GamifiedSD",2
"Invalid name ---- variable name must be appropriate and length must be >= 3","CodeBrag",3
"nondescriptive variable","GamifiedSD",3
"bad whitespacemixed indentation.","Github",2
"quite a few occurrences of superfluous-parens.","Github",4
"###DRY **(bad code smell)**","CodeBrag",4
"Very bad function design.everything here is redundant.it ought to have been designed properly using  loops and control flow statements.","Phabricater",4
"Old style class . Use new style class as it allows use of features like super . New style classes can be defined by inheriting object or another newstyleclass.","GamifiedSD",5
"Code Smell (**Long Method**):
Method is too long. A method should ideally be <15-20 lines.","Phabricater",4
"Convention mistake: Old-style class defined. (old-style-class)","CodeBrag",2
"Combinitorial Explosion\
code duplication  164-174 same as 76-85","GamifiedSD",4
"Too many statements in function. Should be within 50 lines.
Divide it to smaller and meaningful functions.","Phabricater",5
"Not all the imports have been used, disregarding PEP-8 standards.","Bitbucket",2
"No blankline at the end of file","GamifiedSD",2
"Code Smell: God Class, classes with too much code, can be refactored","Github",4
"Bad code smell.Hard coded values.","Github",4
"Too many if-else statements can be condensed to form functions. Cyclomatic complexity.","CodeBrag",4
"NO Spaces b/w different if/else conditions","Phabricater",2
"Redefining \""score\"" (line 310) from outer-space","Phabricater",4
"No private members","Bitbucket",2
"Code has too many unused imports.(The list is too long for me to mention).Creator has unnecessarily imported many modules without any usage.Bad Coding practice.","Bitbucket",2
"Too many parameters.(code smell)","Bitbucket",4
"Bad Coding practice Different classes must be separated into different modules","Bitbucket",4
"for a new level new file has to be created","GamifiedSD",4
"No use of modularity.","Phabricater",4
"There should be a function docstring, describing what 'build_stage' does.","Bitbucket",3
"use a white space around a operator.","Github",2
"No Modularity function
","Phabricater",4
"Unused import random (unused-import)","Phabricater",3
"Bug.\
Each time a jump is carried out the whole layout prints again. giving multiple frames of layout. This should be avoided.","CodeBrag",4
"Always surround these binary operators with a single space on either side:  comparisons <=\
","GamifiedSD",2
"total coins present are 25 but the condition handles only 20 coins.","GamifiedSD",4
"code rating is  -76.68/10","Bitbucket",1
"meant level\
","GamifiedSD",2
"The player doesn't move properly","GamifiedSD",4
"Negative: code smell- freeloader class","GamifiedSD",4
"Bad/Mixed Indentation (tabs used instead of spaces) in almost all lines.","Phabricater",2
"Variables name are not descriptive.","GamifiedSD",3
"Bug Multiple Fireballs have not been implemented","Bitbucket",5
"Code-smell:
Very large function .Can be simplified","Phabricater",4
"Function has potential for simplification.","Phabricater",4
"Long Function It can be broken down into smaller functions.","Github",4
"No modularity in code","GamifiedSD",4
"The variable names must be atleast 3 characters long","CodeBrag",3
"CheckCollision() function absent. Essential.","Phabricater",4
"BUG : Player can move beyond the gameboard.","Github",5
"Bad Indentation","CodeBrag",3
"PEP-8 standard violation:
Require exactly one space after each comma(,).","Phabricater",2
"Missing method docstring (missing-docstring)","CodeBrag",3
"variable name should be explanatory. Excessively short identifiers. \
method-level code smell","CodeBrag",4
"Excessively long identifier: currentJumpSpeed (Code Smell)","GamifiedSD",3
"Sorry,\
By mistake","CodeBrag",2
"Names p,q,i have been redefined from outer scope. ","GamifiedSD",3
"PEP-8\
Multiple Imports should be on different lines like \
import sys\
import pygame","GamifiedSD",2
"PEP-8
multiple imports should be declared in different lines
like
import random
import sys
import copy
import os

Code smell:
Also No need to use import  Pygame because it was not used in the code","Phabricater",2
"PEP-8 Violation : Expected 2 blank lines, found 0.","Bitbucket",2
"Indentation error","Phabricater",2
"indentation with tabs instead of spaces PEP8 violation","Bitbucket",2
"no inheritance","GamifiedSD",4
"Game exits after level one and gives Attribute error. Bug.","CodeBrag",4
"Missing end of line character at the end of the codeCode Smell : FeatureEnvy Class .  The class uses features of the sprite class excessively . The class Sprite in spriteloader.py uses features of the sprite class excessively. Therefore it's not necessary to make it a separate class , we can just use sprite for removing redundancy.","Github",4
"Too much hardcode. Should've used constants, or values generated randomly.","Github",4
"unnecessary pass statement","CodeBrag",2
"### according to pep8 standards there must at least one blank line before and after class defenition","CodeBrag",2
"PEP-8 standards violation:  Trailing whitespace ","Github",2
"Excessive randomization  results in coin overlapping problem.","Github",4
"Movement of the fireballs is very fast
User cannot play the game freely due to this constraint","Phabricater",4
"includes only a single level.","GamifiedSD",3
"Entire function is too big with erratic indentation. Functions should not be longer than ~ 20 lines.","Phabricater",2
"Attribute leftbound defined outside init. It should have been initialized in init .","Bitbucket",4
"pardon...176>79","CodeBrag",2
"can not leave the game in between no quit button","GamifiedSD",4
"Code is too long can be broken up into file lack modularity","Phabricater",4
"PEP-8 guidelines:
Equal spacing should be there before and after \""==\""$$$$""{\""source\"":\""web\"",\""params\"":{\""ip\"":null}}","Phabricater",2
"Indentation done using tabs instead of 4 spaces violating PEP-8 standards","GamifiedSD",2
"Contrary to the instructions in assignment:
1 point awarded instead of 5 when receiving each coin.","Phabricater",4
"Positive: Well separated and commented out. Easy to read","GamifiedSD",3
" Too few public methods (1/2)","GamifiedSD",4
"Give variables appropriate names so that reader can understand the code","Github",3
"invalid argument name - a,l","CodeBrag",3
"Too many if-else condition
divide the functionalities into different function","Phabricater",4
"PEP-8 standard violation:
Line too long, 100 characters present instead of the standard limit of 79 characters per line.","Phabricater",2
"PEP-8 standards not followed","Bitbucket",1
"Blank line contains white-space.","GamifiedSD",2
"too many arguments(6/5)","CodeBrag",4
"PEP-8 standards violation:  Trailing whitespace (trailing-whitespace)","Github",2
"Multiple level not implemented.","GamifiedSD",4
"There should be a space around assignment","Bitbucket",2
"PEP-8 standard violation
Binary augmented assignment operator should be surrounded by a blank space on either side of the operator.","Phabricater",2
"No public member present for this class.","Bitbucket",3
"Board is hardcoded which is bad practice.","Bitbucket",4
"Jump function has been implemented in a weird way. You can only jump in the direction of your previous move. Not flexible and user-friendly.","Bitbucket",4
"Code rating : -311.55 / 10","Bitbucket",1
"function without docstring ","GamifiedSD",3
"Bad codesmell:
repetitive code. Could have used a loop.","Phabricater",4
"fire balls should have been generated randomly","GamifiedSD",4
"pep8:
line length limit exceeded.
legth of line should not be more than 79 characters","Phabricater",2
"there should not be space between [ and (","CodeBrag",2
"Missing Class Docstring","Bitbucket",3
"method level class , very long method , difficult to check functionality of function","CodeBrag",4
"Imported module (menu) not used","Phabricater",2
"Negative: Function Name convention error (PEP 8 Standards)","GamifiedSD",3
"Invalid variable name \""ne\"" (invalid-name), length >= 3","CodeBrag",3
"negative : unnecessary  lines","GamifiedSD",2
"movements can be handled by one move method \
direction can be passed as an argument\
(duplicate code methods) code smell","GamifiedSD",5
"j never used in this function. (unused-variable)","GamifiedSD",3
"missing docstring","Phabricater",3
"multiple imports on one line (pep-8)","CodeBrag",2
"Bad whitespacing","Bitbucket",2
"PEP-8 standards violation:   Wrong hanging indentation.","Github",2
"when implemented the backward jump its prints multiple players!!!","Phabricater",5
"Attribute, \""__flag\"" defined outside \""__init__\"" function.","Phabricater",4
"method not used","Phabricater",4
"Useless files

Increases gamer's Download 
== ","Phabricater",1
"The following functions are not implemented:

getPosition()
checkWall()
checkCollision()
collectCoin()","Phabricater",4
"Bad code smell- method could be a function. (no self use)","Github",4
"PEP-8 standard violation:
Found 16 spaces, expected 8","Phabricater",2
"Implement classes","CodeBrag",4
"multiple comments shouldn't be inline to method","Phabricater",4
"no docstring for the class","GamifiedSD",3
"PEP-8
Class names should normally use the CapWords convention. ","Phabricater",3
"Use better variable names. Then it is easy  to change them in future","CodeBrag",3
"Excessive use of literals in the following methods, more named constants could have been declared and used apart form ""SC_WIDTH"" and ""SC_HEIGHT"". Would have been easy to modify the code or positions of the text blit on the screen if there were constants defined.","Github",5
"Bad code smell:  Too few public methods (1/2)","Github",4
"Too many statements => Long Function","Phabricater",4
"Fireballs does not fall from ladders","GamifiedSD",4
"variable not specific","GamifiedSD",3
"missing method docstring","Phabricater",3
"BUG:
 Module 'pygame' has no 'quit' member.","Phabricater",5
"Long Method\
Refactor long methods into smaller methods if you can.","CodeBrag",4
"Good :)
Constants are usually defined on a module level and written in all capital letters with underscores separating words.","Phabricater",3
"Bad Code Smell Too many arguments in the function","Bitbucket",4
"->spot jump is not implemented
->fireballs climbdown ladders instantaneously","Phabricater",4
"too much branching","Bitbucket",4
"jumping left or right randomly.","GamifiedSD",4
"Missing docstring","CodeBrag",3
"Indentation with tabs instead of spaces (mixed-indentation)","CodeBrag",3
"global variables ( see comment above )","GamifiedSD",3
"The game displays correctly only for a full-hd screen.","Bitbucket",3
"All import should be at the start of the code and there should be only 1 import in each line.","Phabricater",2
"line too long.","GamifiedSD",2
"Missing readme file End-user would not know how to play game","Bitbucket",3
"
BUG : Sometimes part of the stair gets removed from the display. Must have checked all the cases.
","Phabricater",3
"Hardcoded sizes, should be proportional to screen resolution","Phabricater",4
"No space after comma","GamifiedSD",2
"All classes in module Classes are not used.Only Class Board must be only imported here.","Phabricater",2
"this line is too complecated to understand","CodeBrag",3
"

Missing Docstring in the beginning of module (PEP-8 Violation)
","Phabricater",3
"j should be declared in class","CodeBrag",2
"PEP-8 standard violation:
Class definitions should be surrounded by 2 blank lines.","Phabricater",2
"Player only jumps in the direction of motion, which should not be the case.","Bitbucket",5
"Too many branches (16/12) (too-many-branches)","CodeBrag",4
"Method too long Code smell","Bitbucket",4
"Unused variable according to pylint","GamifiedSD",2
"__ If player(person) has already been used to show inheritance, why do __init__(person)? It will redefine person. Moreover, person.__init__() has not been called __","CodeBrag",4
"get() and set() functions should be present in base class person.","Bitbucket",4
"Function print board should be put in a class.","Bitbucket",4
"##Lazy class / Freeloader:  \
A class that does too little.","CodeBrag",4
"Too many unused wildcard imports","Github",3
"-> there is no donkey,fireballs,ladder ot princess
-> jump is not implemented as describes in the assignment
-> player doesnot have any lives 
-> there are no coins or lives to be collected during gameplay","Phabricater",5
"pep-8:
wildcard import should be avoided","Phabricater",3
"Code smell: Unused variable speed.","Github",2
"Unnecessary wild card import statements, results in high chances of name-collisions and increases startup time","CodeBrag",2
"score function is used in the code without having coins and fireballs.","Github",4
"Excessive usage of methods of player and board class --- Feature envy Class-Level code smell","CodeBrag",4
"BUG:
Using super with old class-style.Deprecated","Phabricater",4
"Variable name h1,h2 too short , not descriptive","Github",2
"fireball duplicated after falling ffrom a platform after some timeimplement it properly","Bitbucket",5
"Function uses too many other functions. (Feature Heavy -> Code Smell)","GamifiedSD",5
"Player never dies , it eates the donkey when it gets in contact with donkey.","Github",5
"These blank spaces are unneccesary.","CodeBrag",2
"Missing docstring at class initialization.","Phabricater",3
"lazy class : try using a dictionary as the class is only storing values. nothing else.could have used an init function atleast","Github",4
"Invalid variable name \""p\"" (invalid-name)\
excessively short identifier (method-level code smell)","CodeBrag",4
"Unnecessary parenthesis after 'elif' keyword.","Bitbucket",2
"Code smell: Conditional Logic Huge dependency on too many if-else and nested if-else conditions","Bitbucket",4
"This is unnecessary as the player1.x can never be less than 40 and greater than 760","GamifiedSD",4
"Bad indentation. Found 1 spaces, expected 4 (bad-indentation)
","Phabricater",3
"Line too long (116/100) (line-too-long)","CodeBrag",2
"-> ladders dont retain their original position after mario leaves the ladder.They take wierd shapes like 'L' and inverted 'L'
->mario is able to stay in air as long as he wants :P
->mario swaps with coin without collecting it sometimes.
-> mario doesnot die after the monkey touches him.
->fireballs are stationary
-> Useful information like coins collected,no of lives are not printed on the screen.
","Phabricater",5
"Using global for 'a' but no assignment is done (global-variable-not-assigned)","CodeBrag",4
"Invalid function name. Not as per PEP-8 standards.","Bitbucket",3
"No need of this function if you did not do anything inside it.","Phabricater",4
"Naming of variables and classes is not according to PEP-8 standards.","Github",3
"queenx and queeny variables are just initialized and aassigned value and not used at all","Bitbucket",5
"variable can be a given more communicative game.","CodeBrag",3
"Not according to PEP-8 standards Line too long (>79 characters) [E501]","Bitbucket",2
"should be per instead of per3 in the above 3 lines.","GamifiedSD",4
"Unused function setLevel","Github",4
"Screen resolutions should not be hardcoded . They should be rather extracted from the system using python sys module.Too many whitespace error","Github",4
"No colour output","GamifiedSD",2
"Should have used Sprite collisions instead of hard coding","GamifiedSD",4
"Feature envy: a class that uses methods of another class excessively. class level code smell --- using board class' methods excessively","CodeBrag",4
"should exit with a exit code (EXIT_SUCCESS/EXIT_FAILURE) (PEP8)","GamifiedSD",3
"Wildcard imports not in accordance to PEP 8 standards","Phabricater",3
"Player is invincible if it is upon a ladder.","Phabricater",4
"Very big function. Normally a function should be  15-20 lines","Phabricater",4
"Trailing whitespace found. ","GamifiedSD",2
"invalid function names and module names .(does not fir naming convention).","CodeBrag",3
"The controls as per the problem statement : Moving Up -> W Moving Down -> S Moving Left -> A Moving Right -> DUsed : Arrow keys.","Github",4
"PEP-8 standard violation: Line too long. 274 characters present instead of the standard limit of 79 characters per line.","Bitbucket",2
"No encapsulation.","CodeBrag",4
"bad indentation","CodeBrag",3
"Bad code smells","Bitbucket",1
"No levels Implemented","GamifiedSD",4
"Missing Docstring in the beginning of module (PEP-8 Violation)","Bitbucket",3
"should have included sounds for jump , collision with fireball , coin etc;","GamifiedSD",4
"Access to member 'player' before its definition line 259.  \
Bad code logic. Use of try, catch as if/else is not recommended.  \
Bad code practice.","CodeBrag",4
"Multiple levels are not implemented game ends on one level.","GamifiedSD",4
"Docstring not specified","CodeBrag",3
"polymorphism,encapsulation,modularity not imlemented.","Github",4
"PEP-8 Standards not followed, no lines left after functions and classes, first letter of class name is not capital etc.
Unnecessary inheritance, no functionality.
Player movement is very bad, moves very slowly (update is slow because of bad game refresh ).
Levels not implemented.
Lots of hard coding. ","Phabricater",5
"Variables  not specific- code smells like z,aaa,fl,v","GamifiedSD",3
"Trailing whitespace (trailing-whitespace)","CodeBrag",2
"Code smell : Cyclomatic complexity : too many if and else condition.","Github",4
"Multiple method docstrings are missing. Reduced readability of the code.","Bitbucket",3
"Invalid method name!(PEP-8 Violation)","Bitbucket",3
"init file not written.Your import is not done in the way it is supposed to be.","GamifiedSD",4
"line to big, it voilates PEP 8 standard.","CodeBrag",2
"Code smell : Repeated code.","Phabricater",4
"All of the code below could have been put inside class with the static variables as private ones","GamifiedSD",4
"

Missing docstring.
","Phabricater",3
"Redundant code, use a function","Github",4
"use sensible variable names for making a code more understinding","CodeBrag",3
"Bug: Player unable to jump from the edge of a platform.","Github",4
"Nested if-else.
Cyclomatic complexity.","Phabricater",4
"Player cannot jump
Fireballs are not implemented
Monkey is not implemented
No ladders are present
OOP concepts are not implemented
When player touches the border,the game exits.
Princess in not present

LOL!! this is not donkey kong","Phabricater",5
"No private members","Bitbucket",4
"NOT Implemented 
==

1. Gravity for player
2. Fireballs don't move if player is not moved.
","Phabricater",4
"Code Smell: class Donkey is a Lazy class","Github",4
"PEP-8 standard violation:
Unnecessary blank line left.","Phabricater",2
"###Oddball Solution\
Another piece of code has the same funcitonality.\
No need of making a separate function to remove the coins. Could have done it when the player takes a coin.","CodeBrag",4
"__Line is too long. Should be less than 80 chars __","CodeBrag",4
"Positive: Modularity maintained","GamifiedSD",4
"Line too long","GamifiedSD",2
"PEP-8 standard violation: Unnecessary blank line left. As per PEP-8 standard, Method definitions inside a class are surrounded by a single blank line.","Bitbucket",2
"Wildcard import. Not a good practice. Must import only those stuffs which are required.","Bitbucket",3
"Too many whitespace and mixed indentation errors in the module","Github",2
"Good!","Phabricater",1
"Both donkey and player have seperate move functions. Could have implemented them in person (or in this case boarditems(lazy class))  and could have used inheritance.","Bitbucket",4
"variable names should be of length >=3 (**pep-8**)","CodeBrag",3
"Trailing whitespace (trailing-whitespace)","Bitbucket",2
"Downcasting, code smell","Github",4
"player is winning just by entering the queen's level and game quits .There is no upgradation of levels after winnning.","Github",4
"=Dead method=
Method not used anywhere.....","Phabricater",4
"Code Smell (Dead Code):
Variables i and j are never used in the function. Dead code must be deleted.","Phabricater",5
"PEP-8 standard violation: Method definitions should be surrounded by a single blank line.","Bitbucket",2
"This class should have a file of it's own.Absence of data abstraction : Class data members not divided into private and protected.","Github",4
"Too many statements in function. Could have divided functionality into separate functions. Too many arguments(maximum should be 5).Too many local variables used in the function. Very long function.","Github",4
"invalid argument name 'x'. Check guidlines for variable names  --PEP8","GamifiedSD",3
"this function can be imported from getchar module no need to write it separately  !!! 
did n't use modules properly!!!","Phabricater",4
"Collision detection while equating co-ordinates does not work properly. When the player is coming from the left, even though he intersects the coin, it does not get collected. Bug.","CodeBrag",5
"Attribute '__prev' defined outside __init__ (attribute-defined-outside-init)","CodeBrag",2
"module name not descriptive (module for randomising the gamelayout)","GamifiedSD",3
"Bad coding practice sys is imported but never used [F401]","Bitbucket",2
"Too many branches. Can be refactored into smaller modules.","GamifiedSD",4
"class donkey is also too large. This is bad code habit.","Bitbucket",4
"Try reducing the if's.","Github",4
"old-style class defined","CodeBrag",2
"same result for both if and elseif statements so both can be merged.","GamifiedSD",4
"method name should be more clear","CodeBrag",3
"Bug: if we jump towards the stairs and the player passes through the stair, the stair disappears.","Phabricater",5
"because the game is based on frames . sometimes if you move the player quickly fire balls does not effect him.","GamifiedSD",4
"variables should be named appropriately for better readability","CodeBrag",3
"unused import 'os'","Bitbucket",3
"Wildcard import, not PEP8 Unused wild-card importPython error- unused wildcard import","Github",3
"Redundant Code, use function","Github",4
"dvzdvdsvbfvfd","Phabricater",1
"access to a protected member of a client class.","CodeBrag",4
"should be declared inside class of Player","GamifiedSD",4
"once a jump is done , the user should release direction keys then press them again to continue moving","CodeBrag",4
"coins are independent of output window size","GamifiedSD",5
"Use an object.Too many parameters","CodeBrag",4
"variable name is too small. it could have been more descriptive and atleast 3-4 characters long.","Github",3
"pylint rating -5.43/10 (if remove the array layout part )\
else -58.04","CodeBrag",1
"Doc strings should be written for both classes and its methods.","Github",3
"Code-smell:
Too many local variables","Phabricater",4
"better to mention the values in varibles for future convinience","CodeBrag",4
"No scope of re-generating coins if all coins are collected. 

PEP-8 guideline followed:
no parenthesis after if, if-else.","Phabricater",2
"pep-8 standards are followed strictly","GamifiedSD",2
"Put one space after comma.","Bitbucket",2
"I didn't use any private variables in this code, wasn't needed as such.","GamifiedSD",3
"Wildcard should be avoided while importing.
This leads to various unused instances and methods","Phabricater",2
"Missing method docstring","Bitbucket",3
"bad indentation levels","CodeBrag",3
"Constants are usually defined on a module level and written in all capital letters with underscores separating words. Examples include MAX_OVERFLOW and TOTAL .","CodeBrag",3
"code smell: long class","Github",4
"Class is too huge  --Codesmell","GamifiedSD",4
"Levels should go from 1 to infinity.","CodeBrag",4
"Line Too Long ( Characters should be less than 80 )","CodeBrag",2
"Invalid function name. PEP 8 standards not followed.","Phabricater",3
"code smell: cyclomatic complexity in this else block","Github",5
"Cryptic code possibly to get colored output. Could've made it neater using a separate print function taking color as the argument, to improve readability and debug easily.","Github",5
"Good:
Randomized movement makes the game more interesting.","Phabricater",4
"##BUG##\
In the entire function there is no proper handler for jump if the player is on a ladder. Because of this when the player jumps on a ladder, he can keep jumpint *at the H* to make it disappear. Thus by jumping repeatedly a the ladder, the ladder disappears.","CodeBrag",5
"Error:   Use of super on an old style class","Github",3
"Bad indentation. Found 9 spaces, expected 8","Bitbucket",3
"Indentation error (PEP 8)","GamifiedSD",2
"displaying -ve score","GamifiedSD",4
"PEP-8 standards violation: Exactly one space required after comma","Github",2
"Missing Docstring for method Invalid Method name ""printDonkey"" (PEP-8 Violation)","Bitbucket",3
"use spaces before and after '=' dign","CodeBrag",2
"Too many Arguments to init function anf there are too many instance attributes in this class","Bitbucket",4
"Bug: On winning the first level, the player is stuck in the cage with the queen.Doesn't come back to player spawn position.Nor is he able to move.","Github",4
"No line is left inside the function . Not following PEP8 standards.","Github",3
"Pep-8 guidelines:
Method doc-strings not present.","Phabricater",3
"Code duplication
similar code found in class Player.","Phabricater",4
"Max no.of characters in line is 79 according to PEP-8","CodeBrag",2
"The player cannot climb ladders even if implemented as the player contact with the ladder is only on right-half or left-half .","Github",5
"usage of integers would reduce length of each statement and make the program more readable.","GamifiedSD",3
"PEP-8 standards violation:   No space allowed before->  "":""","Github",2
"Bad whitespace ---- assignment operator must be separated by a single space","CodeBrag",2
"BUG found : fireballs not falling down the stairs and also from plateforms instead going in air.","Github",4
"functionalities-
Unnecessary input required to complete the jump task as it should be continuous
jump is not properly implemented , as it doesn't check for the coin, stair.","Phabricater",4
"Both the if statements could have been combined into a single if condition using 'and' keyword.","Bitbucket",3
"Methods present in player class which do nothing.","Phabricater",4
"avoid trailing whitespaces.","CodeBrag",2
"there is no usage of modularity no modules used!!!
","Phabricater",4
"functionalities-
Game never finishes if  player reaches to the queen","Phabricater",4
"Refactor - Too many public methods (38/20) (too-many-public-methods)","CodeBrag",4
"return function not working","Phabricater",4
"used brute force approach while clearing the board , not always compatible . fails in some exceptional cases.","GamifiedSD",4
"Meaningless variable names.Other persons find it difficult to understand.","GamifiedSD",3
"No donkey and no princess. Jump and fireballs not implemented","CodeBrag",4
"When the player continuously moving in any direction and if we press up or down button then the  player stops","CodeBrag",5
"Wrong Indentation in all program further on. Double spaces than PEP8 foundBad code Smell :- Too many functions in same class.Load of class can be distributed by refactoring (maybe by making new class for load distribution)","Github",2
"Bad code smell:  Too many branches (21/12) ","Bitbucket",4
"Bad spacing","CodeBrag",2
"Class doc-string is missing.","Phabricater",3
"Dangerous default value. Bad practice. Instead use just None without [] and handle case inside the method.","GamifiedSD",4
"Code Smell: The class is too long and does too much work{GOD CLASS}PEP8 violation: Missing method docstrings.","Github",5
"Moves are very slow and levels are not implemented","Phabricater",4
"#Error\
Wrong indentation.","GamifiedSD",2
"one space around both sides of == comparison sign like x == y","Bitbucket",2
"Repetitive Code.","Bitbucket",4
"Ladders not implemented","GamifiedSD",4
"Combinitorial Explosion  The long if and else part does the same thing with a tiny variation","Bitbucket",5
"Missing module docstring (missing-docstring)","CodeBrag",3
"missing docstring","CodeBrag",3
"using this too many times should have been in a  method (code smell)","GamifiedSD",4
"Global variable 'z' undefined at the module level (global-variable-undefined)","Phabricater",4
"??\
The variables below are global constants","GamifiedSD",4
"Spaces - PEP-8

dr,dw,de  =>  dr, dw, de","Phabricater",2
"While climbing the stairs , player can pass through the floor tiles.","Github",5
"too many public methods","Bitbucket",4
"It would be better to use variables instead of values.","CodeBrag",3
"instead of global declaration of co-ordinates  init() function could be called.","GamifiedSD",4
"Hard-coded board. Atleast should have generated stairs randomly.","Bitbucket",4
"This class should have a file of it's own.Lazy class : class too small","Github",4
"Initial fireballs not thrown by the Donkey.","Github",4
"Only 1 level implemented Same map is used everytime","Github",4
"the fireballs doesn't disappear when it came to the end of the board i.e left most corner
instead they move in the bottom most  floor!!!","Phabricater",5
"Negetive: during the movement of the Fireball through the stairs, it moves two step down on each move,\
which makes the fireball movement weired.","GamifiedSD",4
"whitespace before : is not required (pep-8).","CodeBrag",2
"there is no polymorphism used here.","CodeBrag",4
"PEP-8
Spaces between .....(width)]for ...
                                                  
Should be  .....(width)] for ....  ","Phabricater",2
"Player position  should have been privatised.","Phabricater",4
"bad indentation (pep-8)","CodeBrag",3
"Code smell:\
Repetitive code, simple function which draws ladders based on specification stored in a constant is preferable.","GamifiedSD",5
"avoid wildcard imports","Bitbucket",3
"All necessary functions implemented. (except checkWall, since player can move through the walls)","Github",5
"BUG: the 'H' of the ladder gets broken and gets attached on the platform","Github",5
"GLOBAL_CONSTANTS should be capitalized.","GamifiedSD",3
"Name of  Variables must be atleast 3 characters long.","CodeBrag",3
"Trailing whitespace.","Bitbucket",2
"By pressing the \""SPACE_BAR\"" key player moves down and goes outside until pressing up arrow","CodeBrag",4
"Even the hard-coding isn't done well.You have a Wierd design which discourages playing this game.","GamifiedSD",4
"This is the reson why your game is closing when it touches the boarder","CodeBrag",4
"ladders and broken ladders are present as said per the requirement according to the \
problem specified.","GamifiedSD",4
"Indentation contains mixed spaces and tabsMissing whitespace around the operator","Github",2
"Bug: when player moves too fast on ladder, then after reaching top of the ladder it slides down without having your control on it.","GamifiedSD",4
"Found indentation with tabs instead of spaces (mixed-indentation)","CodeBrag",3
"Not according to PEP-8 standards Line too long (>79 characters) [E501]","Bitbucket",2
"Code is rated -18.25/10","GamifiedSD",1
"Invalid class name ""person"".PEP-8 Standards","Bitbucket",3
"Unnecessary semicolon","Phabricater",2
"Too many loops doing repetitive tasks. Use functions instead","GamifiedSD",4
"lines 65-90 : [BUG] Numbers have been directly used for loading images. There are no image size variables being used for reference [bad code practice]. If the user tries to make change in the window size, then the program may malfunction.","Github",5
"Trailing whitespace.","Phabricater",2
"PEP-8 standard violation:
Missing method docstring.","Phabricater",3
"Code Smell: Long function","Phabricater",4
"Bad code smells","Bitbucket",1
"No need of inheritance here.
We can use the 2d array in the object class itself.","Phabricater",4
"donkey doesn't move totally till the end  and continue the motion!!!","Phabricater",4
"Inappropriate intimacy: a class that has dependencies on implementation details of another class.","CodeBrag",4
"bug : The total score is displayed as ""1"" before any key is pressed(Beginning of the game). Then it changes to 0 after a key-press. And similarly the Lives is shown as Lives Left:0  Could be initialization problem.","Bitbucket",5
"Pep-8 violation: 
Missing methods docstring","Phabricater",2
"Multiple classes in the same Module\
Bad coding practice, classes must be separated across modules","GamifiedSD",4
"Two blank spaces should be given between the class and it's first method.Class names should normally use the CapWords convention. PEP8 standards violated.Class has no init method.","Github",4
"Good practice to provide instructions during the game. Allows the user to play the game comfortably.","Bitbucket",2
"Unnecessary  print statements ","Phabricater",2
" Undefined variable 'K_d' (undefined-variable)","Phabricater",4
"This may suffice for your code functionality just fine, but still the module itself is incorrect on its own, as in what is ideal is that seperate modules should remain as independent as possible, but it is a must to be fully functional on its own to avoid any inconsistencies.","CodeBrag",4
"For multiline docstrings, closing \""\""\""  should be on a separate line.","Phabricater",2
"Hardcoded map, could've been moved to another text file or something to improve code readability.","Github",5
"Excessively small variable names, could have been bigger and more explanatory for better readability and better understanding of the functionality. ","Github",4
"conditional complexity.","GamifiedSD",4
"Code Smell:
Comments should contribute to the code by explaining the functions and the functionalities.
Dead code.","Phabricater",4
"Break it down.","CodeBrag",4
"sorry fireballs are implemented but are fixed","Phabricater",4
"too many conditional statements code smell !!!","Phabricater",4
"Improper indentation in lines 275,276 and 188","Bitbucket",2
"Access to  protected member __x, __y of a client class (protected-access)","CodeBrag",4
"Wild card import as random is already imported in fireball","CodeBrag",2
